product,title,rating,body
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Wireless Earbuds 4 Mic Bluetooth Over Ear Headphones w/ 60H Wireless Charging Case,5.0,"Only just started using them, but the sound is extremely good for the price. Got them on sale for $25.49. I've DJ'd for 20 years of my life and would equate the sounds stage to some of the better professional over-the-ear headsets I've used over the years. I've not used the mic yet, but great earbuds sound-wise so far!Update: The microphone(s) are pretty bad, unfortunately. I bought 4 different brands of Chinese earbuds and I figured with this one advertising 4 mics, it would be the best of the bunch for calling. It's actually the worst of the 4, and by a long shot. People on the line cannot hear me at max volume unless I'm shouting regardless of how loud or quiet my environment is.I will likely keep these earbuds just for listening to music because the sound stage is great, but I wouldn't recommend them if you're looking for earbuds primarily for calls."
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Good headphones so far,5.0,"I’ve had these for about a month and so far so good. I’ve had numerous bad experiences with other Bluetooth headphones. I have worn these while working out and sweating for up to two hours and they still work well. I dry them off before putting them back in the case. The battery holds a really long time. I also wore them on an airplane for 5 hours and my ears started to get a little sore by the end, but overall they were good and didn’t die. I can’t speak to the sound quality - I don’t really care that much as long as they work. You should note that they offer rewards for reviews, however, I do give this an honest 5 star review for now, and will update it if these end up being unsatisfactory."
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Great but...,4.0,"These fit wonderful, the sound quality is great,  compact, love the charging station and the features of these earbuds but there are two problems I experienced.  If your earbuds are connected to another device like your iPad and you want to connect them to another such as your phone you have to disconnect them from the device you originally connected them to before connecting.  This took me a day to figure out the problem and finally checking all my devices to see what device they were connected to.  Previous brands or earbuds did not have this issue.  Also, my husband bought a pair because I liked these so much and he had to send them back because they are named the same and kept mixing up on our devices and we could not find a way to name them differently or not have the mix up occur."
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Ear Buds,5.0,I would like to say this set of ear buds are great. Well they were for the 3 days I had them. Then they grew legs and ran away.  I loved the zippered case. From what I used of them the charge lasted a long time. I’m going to order another one and hopefully the new ones don’t get lost.
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,You Get More Than You Expect,5.0,Sound quality is comparable to Beats Studio Buds. Bass is present. Feels great in ear. My ear canals are incredibly small and the smallest sized buds fit properly. Ear attachment feels almost nonexistent. Overall for the price I’m surprised at the quality and have to recommend based on my first impressions.
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Everybody needs this earbuds!,5.0,"Just got my Bluetooth earbuds A11 yesterday sound is awesome also best noise cancelling 5 stars isn't enough,hope they last me long very satisfied customer. Thanks 🙂 Also very comfortable."
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Works great (in some situations),5.0,"Great earphones. They don’t cancel all outside noise, which can be good or bad depending on your situation. For everyday wear (not using power tools) they're great."
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Definitely worth the price.,5.0,Great quality wireless headphones with easy to read instructions.  Quality sound and bass comparable to much more expensive headphones.
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Excellent for the price,5.0,The sound isn't the best in the whole world but for the price these are AWESOME. I am very satisfied and I like the bass level. They'll do great at the gym and when I ride my bike around time. I'm happy to see they have a lifetime warranty as well.
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Good sound for music,5.0,Just got headphones love the sound of listening to music while jogging. Going put to stress test and give more update later.
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Wireless Earbuds 4 Mic Bluetooth Over Ear Headphones w/ 60H Wireless Charging Case,5.0,"Only just started using them, but the sound is extremely good for the price. Got them on sale for $25.49. I've DJ'd for 20 years of my life and would equate the sounds stage to some of the better professional over-the-ear headsets I've used over the years. I've not used the mic yet, but great earbuds sound-wise so far!Update: The microphone(s) are pretty bad, unfortunately. I bought 4 different brands of Chinese earbuds and I figured with this one advertising 4 mics, it would be the best of the bunch for calling. It's actually the worst of the 4, and by a long shot. People on the line cannot hear me at max volume unless I'm shouting regardless of how loud or quiet my environment is.I will likely keep these earbuds just for listening to music because the sound stage is great, but I wouldn't recommend them if you're looking for earbuds primarily for calls."
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Good headphones so far,5.0,"I’ve had these for about a month and so far so good. I’ve had numerous bad experiences with other Bluetooth headphones. I have worn these while working out and sweating for up to two hours and they still work well. I dry them off before putting them back in the case. The battery holds a really long time. I also wore them on an airplane for 5 hours and my ears started to get a little sore by the end, but overall they were good and didn’t die. I can’t speak to the sound quality - I don’t really care that much as long as they work. You should note that they offer rewards for reviews, however, I do give this an honest 5 star review for now, and will update it if these end up being unsatisfactory."
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Great but...,4.0,"These fit wonderful, the sound quality is great,  compact, love the charging station and the features of these earbuds but there are two problems I experienced.  If your earbuds are connected to another device like your iPad and you want to connect them to another such as your phone you have to disconnect them from the device you originally connected them to before connecting.  This took me a day to figure out the problem and finally checking all my devices to see what device they were connected to.  Previous brands or earbuds did not have this issue.  Also, my husband bought a pair because I liked these so much and he had to send them back because they are named the same and kept mixing up on our devices and we could not find a way to name them differently or not have the mix up occur."
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Ear Buds,5.0,I would like to say this set of ear buds are great. Well they were for the 3 days I had them. Then they grew legs and ran away.  I loved the zippered case. From what I used of them the charge lasted a long time. I’m going to order another one and hopefully the new ones don’t get lost.
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,You Get More Than You Expect,5.0,Sound quality is comparable to Beats Studio Buds. Bass is present. Feels great in ear. My ear canals are incredibly small and the smallest sized buds fit properly. Ear attachment feels almost nonexistent. Overall for the price I’m surprised at the quality and have to recommend based on my first impressions.
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Everybody needs this earbuds!,5.0,"Just got my Bluetooth earbuds A11 yesterday sound is awesome also best noise cancelling 5 stars isn't enough,hope they last me long very satisfied customer. Thanks 🙂 Also very comfortable."
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Works great (in some situations),5.0,"Great earphones. They don’t cancel all outside noise, which can be good or bad depending on your situation. For everyday wear (not using power tools) they're great."
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Definitely worth the price.,5.0,Great quality wireless headphones with easy to read instructions.  Quality sound and bass comparable to much more expensive headphones.
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Excellent for the price,5.0,The sound isn't the best in the whole world but for the price these are AWESOME. I am very satisfied and I like the bass level. They'll do great at the gym and when I ride my bike around time. I'm happy to see they have a lifetime warranty as well.
Amazon.com: Customer reviews: Wireless Earbuds 4 Mic Clear Call Bluetooth Headphones with Wireless Charging Case 60H PlayBack Over Ear Earphones Bass Stereo in Ear Buds LED Display Waterproof Earhooks for Sport Running Workout Gym,Good sound for music,5.0,Just got headphones love the sound of listening to music while jogging. Going put to stress test and give more update later.
